apc,statusIndicator,effectiveDate,paymentRate,nationalCoinsurance,minimumCoinsurance
01150,K,20230101,000022.71,00004.55,00004.55
01168,K,20230101,000035.20,00007.04,00007.04
01178,K,20230101,000001.15,00000.23,00000.23
01203,K,20230101,000011.30,00002.27,00002.27
01207,K,20230101,000205.65,00041.13,00041.13
01213,K,20230101,000001.16,00000.24,00000.24
01214,K,20230101,000047.57,00009.52,00009.52
01232,K,20230101,000044.47,00008.90,00008.90
01235,K,20230101,001431.39,00286.28,00286.28
01236,K,20230101,000000.27,00000.06,00000.06
01237,K,20230101,000016.58,00003.32,00003.32
01263,K,20230101,000003.17,00000.64,00000.64
01268,K,20230101,000001.34,00000.27,00000.27
01274,K,20230101,005708.59,01141.72,01141.72
01281,K,20230101,000001.77,00000.36,00000.36
01289,K,20230101,000008.73,00001.75,00001.75
01295,K,20230101,017259.85,03451.98,03451.98
01296,K,20230101,000004.12,00000.83,00000.83
01297,K,20230101,000000.56,00000.12,00000.12
01311,K,20230101,000119.56,00023.92,00023.92
01312,K,20230101,000012.62,00002.53,00002.53
01327,K,20230101,000044.40,00008.88,00008.88
01340,K,20230101,000062.51,00012.51,00012.51
01341,K,20230101,000171.17,00034.24,00034.24
01352,K,20230101,000001.20,00000.24,00000.24
01353,K,20230101,000050.20,00010.04,00010.04
01408,K,20230101,000022.13,00004.43,00004.43
01413,K,20230101,000188.44,00037.69,00037.69
01415,K,20230101,000005.10,00001.02,00001.02
01417,K,20230101,000517.39,00103.48,00103.48
01420,K,20230101,000898.33,00179.67,00179.67
01421,K,20230101,000424.10,00084.83,00084.83
01426,K,20230101,000126.63,00025.33,00025.33
01431,K,20230101,004513.28,00902.66,00902.66
01433,K,20230101,001937.89,00387.58,00387.58
01440,K,20230101,000007.33,00001.47,00001.47
01442,K,20230101,000010.00,00002.00,00002.00
01443,K,20230101,000161.91,00032.39,00032.39
01446,K,20230101,000007.75,00001.56,00001.56
01458,K,20230101,000450.36,00090.08,00090.08
01466,K,20230101,003420.78,00684.16,00684.16
01467,K,20230101,000001.63,00000.33,00000.33
01468,K,20230101,000006.42,00001.29,00001.29
01469,K,20230101,000000.98,00000.20,00000.20
01471,K,20230101,000014.41,00002.89,00002.89
01472,K,20230101,000054.42,00010.89,00010.89
01474,K,20230101,000005.06,00001.02,00001.02
01475,K,20230101,000013.85,00002.77,00002.77
01476,K,20230101,000066.95,00013.39,00013.39
01478,K,20230101,000001.35,00000.28,00000.28
01480,K,20230101,000262.72,00052.55,00052.55
01482,K,20230101,000003.12,00000.63,00000.63
01485,K,20230101,000000.56,00000.12,00000.12
01486,K,20230101,000003.37,00000.68,00000.68
01488,K,20230101,000066.86,00013.38,00013.38
01489,K,20230101,000021.70,00004.34,00004.34
01490,K,20230101,000053.91,00010.79,00010.79
01491,S,20230101,000005.00,00001.00,00001.00
01492,S,20230101,000015.50,00003.10,00003.10
01493,S,20230101,000025.50,00005.10,00005.10
01494,S,20230101,000035.50,00007.10,00007.10
01495,S,20230101,000045.50,00009.10,00009.10
01496,T,20230101,000005.00,00001.00,00001.00
01497,T,20230101,000015.50,00003.10,00003.10
01498,T,20230101,000025.50,00005.10,00005.10
01499,T,20230101,000035.50,00007.10,00007.10
01500,T,20230101,000045.50,00009.10,00009.10
01502,S,20230101,000075.50,00015.10,00015.10
01503,S,20230101,000150.50,00030.10,00030.10
01504,S,20230101,000250.50,00050.10,00050.10
01505,S,20230101,000350.50,00070.10,00070.10
01506,S,20230101,000450.50,00090.10,00090.10
01507,S,20230101,000550.50,00110.10,00110.10
01508,S,20230101,000650.50,00130.10,00130.10
01509,S,20230101,000750.50,00150.10,00150.10
01510,S,20230101,000850.50,00170.10,00170.10
01511,S,20230101,000950.50,00190.10,00190.10
01512,S,20230101,001050.50,00210.10,00210.10
01513,S,20230101,001150.50,00230.10,00230.10
01514,S,20230101,001250.50,00250.10,00250.10
01515,S,20230101,001350.50,00270.10,00270.10
01516,S,20230101,001450.50,00290.10,00290.10
01517,S,20230101,001550.50,00310.10,00310.10
01518,S,20230101,001650.50,00330.10,00330.10
01519,S,20230101,001750.50,00350.10,00350.10
01520,S,20230101,001850.50,00370.10,00370.10
01521,S,20230101,001950.50,00390.10,00390.10
01522,S,20230101,002250.50,00450.10,00450.10
01523,S,20230101,002750.50,00550.10,00550.10
01524,S,20230101,003250.50,00650.10,00650.10
01525,S,20230101,003750.50,00750.10,00750.10
01526,S,20230101,004250.50,00850.10,00850.10
01527,S,20230101,004750.50,00950.10,00950.10
01528,S,20230101,005250.50,01050.10,01050.10
01529,S,20230101,005750.50,01150.10,01150.10
01530,S,20230101,006250.50,01250.10,01250.10
01531,S,20230101,006750.50,01350.10,01350.10
01532,S,20230101,007250.50,01450.10,01450.10
01533,S,20230101,007750.50,01550.10,01550.10
01534,S,20230101,008250.50,01650.10,01650.10
01535,S,20230101,008750.50,01750.10,01750.10
01536,S,20230101,009250.50,01850.10,01850.10
01537,S,20230101,009750.50,01950.10,01950.10
01539,T,20230101,000075.50,00015.10,00015.10
01540,T,20230101,000150.50,00030.10,00030.10
01541,T,20230101,000250.50,00050.10,00050.10
01542,T,20230101,000350.50,00070.10,00070.10
01543,T,20230101,000450.50,00090.10,00090.10
01544,T,20230101,000550.50,00110.10,00110.10
01545,T,20230101,000650.50,00130.10,00130.10
01546,T,20230101,000750.50,00150.10,00150.10
01547,T,20230101,000850.50,00170.10,00170.10
01548,T,20230101,000950.50,00190.10,00190.10
01549,T,20230101,001050.50,00210.10,00210.10
01550,T,20230101,001150.50,00230.10,00230.10
01551,T,20230101,001250.50,00250.10,00250.10
01552,T,20230101,001350.50,00270.10,00270.10
01553,T,20230101,001450.50,00290.10,00290.10
01554,T,20230101,001550.50,00310.10,00310.10
01555,T,20230101,001650.50,00330.10,00330.10
01556,T,20230101,001750.50,00350.10,00350.10
01557,T,20230101,001850.50,00370.10,00370.10
01558,T,20230101,001950.50,00390.10,00390.10
01559,T,20230101,002250.50,00450.10,00450.10
01560,T,20230101,002750.50,00550.10,00550.10
01561,T,20230101,003250.50,00650.10,00650.10
01562,T,20230101,003750.50,00750.10,00750.10
01563,T,20230101,004250.50,00850.10,00850.10
01564,T,20230101,004750.50,00950.10,00950.10
01565,T,20230101,005250.50,01050.10,01050.10
01566,T,20230101,005750.50,01150.10,01150.10
01567,T,20230101,006250.50,01250.10,01250.10
01568,T,20230101,006750.50,01350.10,01350.10
01569,T,20230101,007250.50,01450.10,01450.10
01570,T,20230101,007750.50,01550.10,01550.10
01571,T,20230101,008250.50,01650.10,01650.10
01572,T,20230101,008750.50,01750.10,01750.10
01573,T,20230101,009250.50,01850.10,01850.10
01574,T,20230101,009750.50,01950.10,01950.10
01575,S,20230101,012500.50,02500.10,02500.10
01576,S,20230101,017500.50,03500.10,03500.10
01577,S,20230101,022500.50,04500.10,04500.10
01578,S,20230101,027500.50,05500.10,05500.10
01579,S,20230101,035000.50,07000.10,07000.10
01580,S,20230101,045000.50,09000.10,09000.10
01581,S,20230101,055000.50,11000.10,11000.10
01582,S,20230101,065000.50,13000.10,13000.10
01583,S,20230101,075000.50,15000.10,15000.10
01584,S,20230101,085000.50,17000.10,17000.10
01585,S,20230101,095000.50,19000.10,19000.10
01589,T,20230101,012500.50,02500.10,02500.10
01590,T,20230101,017500.50,03500.10,03500.10
01591,T,20230101,022500.50,04500.10,04500.10
01592,T,20230101,027500.50,05500.10,05500.10
01593,T,20230101,035000.50,07000.10,07000.10
01594,T,20230101,045000.50,09000.10,09000.10
01595,T,20230101,055000.50,11000.10,11000.10
01596,T,20230101,065000.50,13000.10,13000.10
01597,T,20230101,075000.50,15000.10,15000.10
01598,T,20230101,085000.50,17000.10,17000.10
01599,T,20230101,095000.50,19000.10,19000.10
01608,K,20230101,000790.78,00158.16,00158.16
01609,K,20230101,000032.92,00006.59,00006.59
01613,K,20230101,000082.74,00016.55,00016.55
01630,K,20230101,000128.05,00025.62,00025.62
01643,K,20230101,065476.58,13095.32,13095.32
01656,K,20230101,000002.14,00000.43,00000.43
01658,K,20230101,000046.15,00009.24,00009.24
01660,K,20230101,000026.01,00005.21,00005.21
01662,K,20230101,000001.74,00000.35,00000.35
01669,K,20230101,000083.57,00016.72,00016.72
01670,K,20230101,000524.41,00104.89,00104.89
01675,K,20230101,000036.94,00007.39,00007.39
01683,K,20230101,004238.69,00847.74,00847.74
01685,K,20230101,000003.12,00000.63,00000.63
01686,K,20230101,000008.25,00001.65,00001.65
01687,K,20230101,004597.02,00919.41,00919.41
01688,K,20230101,000457.00,00091.41,00091.41
01689,K,20230101,000007.22,00001.45,00001.45
01690,K,20230101,000029.04,00005.81,00005.81
01694,K,20230101,000009.11,00001.83,00001.83
01696,K,20230101,000025.12,00005.03,00005.03
01700,K,20230101,000038.09,00007.62,00007.62
01701,K,20230101,000055.53,00011.11,00011.11
01704,K,20230101,000001.31,00000.27,00000.27
01705,K,20230101,000002.35,00000.48,00000.48
01710,K,20230101,000038.02,00007.61,00007.61
01711,K,20230101,005166.29,01033.26,01033.26
01712,K,20230101,000011.98,00002.40,00002.40
01745,K,20230101,000154.69,00030.94,00030.94
01747,K,20230101,000712.18,00142.44,00142.44
01748,K,20230101,000000.41,00000.09,00000.09
01761,K,20230101,000001.82,00000.37,00000.37
01809,K,20230101,002244.92,00448.99,00448.99
01823,K,20230101,000014.91,00002.99,00002.99
01824,K,20230101,000003.78,00000.76,00000.76
01825,K,20230101,000091.37,00018.28,00018.28
01826,K,20230101,000016.04,00003.21,00003.21
01827,K,20230101,000003.21,00000.65,00000.65
01829,K,20230101,000018.11,00003.63,00003.63
01832,K,20230101,000637.71,00127.55,00127.55
01836,K,20230101,000038.12,00007.63,00007.63
01844,K,20230101,000002.02,00000.41,00000.41
01846,K,20230101,000001.31,00000.27,00000.27
01847,K,20230101,000024.80,00004.97,00004.97
01848,K,20230101,000180.54,00036.11,00036.11
01849,K,20230101,000067.52,00013.51,00013.51
01850,K,20230101,000047.87,00009.58,00009.58
01851,K,20230101,000478.70,00095.74,00095.74
01852,K,20230101,001819.71,00363.95,00363.95
01853,K,20230101,000002.35,00000.48,00000.48
01854,K,20230101,000022.60,00004.53,00004.53
01856,K,20230101,000001.08,00000.22,00000.22
01857,K,20230101,000008.61,00001.73,00001.73
01859,K,20230101,000001.38,00000.28,00000.28
01861,K,20230101,000016.81,00003.37,00003.37
01862,K,20230101,000000.91,00000.19,00000.19
01901,S,20230101,107500.50,21500.10,21500.10
01902,T,20230101,107500.50,21500.10,21500.10
01903,S,20230101,122500.50,24500.10,24500.10
01904,T,20230101,122500.50,24500.10,24500.10
01905,S,20230101,137500.50,27500.10,27500.10
01906,T,20230101,137500.50,27500.10,27500.10
01907,S,20230101,152500.50,30500.10,30500.10
01908,T,20230101,152500.50,30500.10,30500.10
02024,H,20230101,00000.00,00000.00,00000.00
02025,H,20230101,00000.00,00000.00,00000.00
02026,H,20230101,00000.00,00000.00,00000.00
02027,H,20230101,00000.00,00000.00,00000.00
02028,H,20230101,00000.00,00000.00,00000.00
02029,H,20230101,00000.00,00000.00,00000.00
02030,H,20230101,00000.00,00000.00,00000.00
02031,H,20230101,00000.00,00000.00,00000.00
02032,H,20230101,00000.00,00000.00,00000.00
02033,H,20230101,00000.00,00000.00,00000.00
02034,H,20230101,00000.00,00000.00,00000.00
02035,H,20230101,00000.00,00000.00,00000.00
02036,H,20230101,00000.00,00000.00,00000.00
02037,H,20230101,00000.00,00000.00,00000.00
02038,H,20230101,00000.00,00000.00,00000.00
02039,H,20230101,00000.00,00000.00,00000.00
02040,H,20230101,00000.00,00000.00,00000.00
02616,U,20230101,017609.76,03521.96,03521.96
02632,U,20230101,000043.13,00008.63,00008.63
02634,U,20230101,000182.00,00036.40,00036.40
02635,U,20230101,000050.66,00010.14,00010.14
02636,U,20230101,000051.91,00010.39,00010.39
02638,U,20230101,000038.15,00007.63,00007.63
02639,U,20230101,000035.31,00007.07,00007.07
02640,U,20230101,000088.63,00017.73,00017.73
02641,U,20230101,000080.99,00016.20,00016.20
02642,U,20230101,000090.73,00018.15,00018.15
02643,U,20230101,000081.52,00016.31,00016.31
02645,U,20230101,000230.75,00046.15,00046.15
02646,U,20230101,000335.71,00067.15,00067.15
02647,U,20230101,000345.84,00069.17,00069.17
02648,U,20230101,000004.69,00000.94,00000.94
02698,U,20230101,000038.15,00007.63,00007.63
02699,U,20230101,000035.31,00007.07,00007.07
02731,K,20230101,000073.59,00014.72,00014.72
02770,K,20230101,000493.97,00098.80,00098.80
04001,S,20230101,000143.06,00028.62,00028.62
04002,S,20230101,000052.08,00010.42,00010.42
04003,S,20230101,000146.92,00029.39,00029.39
04004,S,20230101,000124.09,00024.82,00024.82
04005,S,20230101,000124.41,00024.89,00024.89
04006,S,20230101,000123.77,00024.76,00024.76
04007,S,20230101,000228.91,00045.79,00045.79
04008,S,20230101,000171.35,00034.27,00034.27
04009,S,20230101,000170.71,00034.15,00034.15
04010,S,20230101,000169.75,00033.95,00033.95
04011,S,20230101,000228.58,00045.72,00045.72
04012,S,20230101,000226.01,00045.21,00045.21
04013,S,20230101,000226.65,00045.33,00045.33
04014,S,20230101,000225.37,00045.08,00045.08
04015,S,20230101,000346.25,00069.25,00069.25
04016,S,20230101,000345.28,00069.06,00069.06
05012,V,20230101,000120.86,00024.18,00024.18
05021,V,20230101,000075.09,00015.02,00015.02
05022,V,20230101,000139.69,00027.94,00027.94
05023,V,20230101,000245.03,00049.01,00049.01
05024,V,20230101,000381.61,00076.33,00076.33
05025,V,20230101,000548.11,00109.63,00109.63
05031,V,20230101,000061.17,00012.24,00012.24
05032,V,20230101,000111.43,00022.29,00022.29
05033,V,20230101,000194.71,00038.95,00038.95
05034,V,20230101,000279.72,00055.95,00055.95
05035,V,20230101,000345.14,00069.03,00069.03
05041,S,20230101,000767.72,00153.55,00153.55
05045,S,20230101,001151.54,00230.31,00230.31
05051,T,20230101,000180.58,00036.12,00036.12
05052,T,20230101,000373.07,00074.62,00074.62
05053,T,20230101,000580.95,00116.19,00116.19
05054,T,20230101,001725.86,00345.18,00345.18
05055,T,20230101,003253.04,00650.61,00650.61
05061,S,20230101,000125.07,00025.02,00025.02
05071,T,20230101,000648.97,00129.80,00129.80
05072,J1,20230101,001499.55,00299.91,00299.91
05073,J1,20230101,002583.25,00516.65,00516.65
05091,J1,20230101,003437.80,00687.56,00687.56
05092,J1,20230101,005943.15,01188.63,01188.63
05093,J1,20230101,008805.74,01761.15,01761.15
05094,J1,20230101,016683.77,03336.76,03336.76
05101,T,20230101,000145.76,00029.16,00029.16
05102,T,20230101,000239.91,00047.99,00047.99
05111,T,20230101,000207.01,00041.41,00041.41
05112,J1,20230101,001434.52,00286.91,00286.91
05113,J1,20230101,002976.66,00595.34,00595.34
05114,J1,20230101,006614.63,01322.93,01322.93
05115,J1,20230101,013048.08,02609.62,02609.62
05116,J1,20230101,021897.63,04379.53,04379.53
05151,T,20230101,000178.75,00035.75,00035.75
05152,T,20230101,000377.14,00075.43,00075.43
05153,J1,20230101,001598.56,00319.72,00319.72
05154,J1,20230101,003333.65,00666.73,00666.73
05155,J1,20230101,006187.08,01237.42,01237.42
05161,T,20230101,000207.83,00041.57,00041.57
05162,T,20230101,000456.82,00091.37,00091.37
05163,J1,20230101,001388.14,00277.63,00277.63
05164,J1,20230101,002845.03,00569.01,00569.01
05165,J1,20230101,005339.67,01067.94,01067.94
05166,J1,20230101,033337.03,07276.58,06667.41
05181,T,20230101,000578.50,00115.70,00115.70
05182,J1,20230101,001487.85,00297.57,00297.57
05183,J1,20230101,002978.97,00595.80,00595.80
05184,J1,20230101,005139.76,01027.96,01027.96
05191,J1,20230101,002958.46,00863.75,00591.70
05192,J1,20230101,005215.40,01043.08,01043.08
05193,J1,20230101,010615.31,02123.07,02123.07
05194,J1,20230101,017177.60,03435.52,03435.52
05200,J1,20230101,027305.17,05461.04,05461.04
05211,J1,20230101,001117.06,00223.42,00223.42
05212,J1,20230101,006732.75,01346.55,01346.55
05213,J1,20230101,023481.29,04696.26,04696.26
05221,T,20230101,003350.93,00670.19,00670.19
05222,J1,20230101,008162.77,01632.56,01632.56
05223,J1,20230101,010328.77,02065.76,02065.76
05224,J1,20230101,018672.01,03734.41,03734.41
05231,J1,20230101,022818.32,04563.67,04563.67
05232,J1,20230101,032076.33,06415.27,06415.27
05241,S,20230101,000407.75,00081.55,00081.55
05242,S,20230101,001359.84,00271.97,00271.97
05243,S,20230101,004160.00,00832.00,00832.00
05244,J1,20230101,042233.40,08446.68,08446.68
05301,T,20230101,000825.51,00165.11,00165.11
05302,J1,20230101,001741.59,00348.32,00348.32
05303,J1,20230101,003260.69,00652.14,00652.14
05311,T,20230101,000831.04,00166.21,00166.21
05312,T,20230101,001082.91,00216.59,00216.59
05313,J1,20230101,002569.47,00513.90,00513.90
05331,J1,20230101,005240.72,01048.15,01048.15
05341,J1,20230101,003541.93,00708.39,00708.39
05361,J1,20230101,005212.15,01042.43,01042.43
05362,J1,20230101,009087.30,01817.46,01817.46
05371,T,20230101,000214.87,00042.98,00042.98
05372,J1,20230101,000625.34,00125.07,00125.07
05373,J1,20230101,001854.88,00370.98,00370.98
05374,J1,20230101,003205.12,00641.03,00641.03
05375,J1,20230101,004702.18,00940.44,00940.44
05376,J1,20230101,008557.53,01711.51,01711.51
05377,J1,20230101,012028.07,02405.62,02405.62
05378,J1,20230101,019281.71,03856.35,03856.35
05401,S,20230101,000630.52,00126.11,00126.11
05411,T,20230101,000178.13,00035.63,00035.63
05412,T,20230101,000291.96,00058.40,00058.40
05413,T,20230101,000703.47,00140.70,00140.70
05414,J1,20230101,002827.44,00565.49,00565.49
05415,J1,20230101,004635.11,00927.03,00927.03
05416,J1,20230101,006925.56,01404.15,01385.12
05431,J1,20230101,001797.52,00359.51,00359.51
05432,J1,20230101,006178.65,01235.73,01235.73
05441,T,20230101,000271.89,00054.38,00054.38
05442,T,20230101,000644.34,00128.87,00128.87
05443,T,20230101,000852.18,00170.44,00170.44
05461,J1,20230101,003247.68,00649.54,00649.54
05462,J1,20230101,006603.85,01320.77,01320.77
05463,J1,20230101,011952.59,02390.52,02390.52
05464,J1,20230101,021515.36,04303.08,04303.08
05465,J1,20230101,029358.48,05871.70,05871.70
05471,J1,20230101,016938.46,03387.70,03387.70
05481,T,20230101,000530.77,00106.16,00106.16
05491,J1,20230101,002159.44,00431.89,00431.89
05492,J1,20230101,003995.58,00799.12,00799.12
05493,J1,20230101,007217.54,01443.51,01443.51
05494,J1,20230101,016020.20,03204.04,03204.04
05495,J1,20230101,018089.98,03618.00,03618.00
05501,T,20230101,000264.71,00052.95,00052.95
05502,T,20230101,000872.64,00174.53,00174.53
05503,J1,20230101,002114.22,00422.85,00422.85
05504,J1,20230101,003495.50,00699.10,00699.10
05521,S,20230101,000086.88,00017.38,00017.38
05522,S,20230101,000106.88,00021.38,00021.38
05523,S,20230101,000233.52,00046.71,00046.71
05524,S,20230101,000503.13,00100.63,00100.63
05571,S,20230101,000180.34,00036.07,00036.07
05572,S,20230101,000368.43,00073.69,00073.69
05573,S,20230101,000740.75,00148.15,00148.15
05591,S,20230101,000388.68,00077.74,00077.74
05592,S,20230101,000504.50,00100.90,00100.90
05593,S,20230101,001327.27,00265.46,00265.46
05594,S,20230101,001489.35,00297.87,00297.87
05611,S,20230101,000133.38,00032.03,00026.68
05612,S,20230101,000358.72,00071.75,00071.75
05613,S,20230101,001340.67,00268.14,00268.14
05621,S,20230101,000122.39,00024.48,00024.48
05622,S,20230101,000262.93,00052.59,00052.59
05623,S,20230101,000572.47,00114.50,00114.50
05624,S,20230101,000721.72,00144.35,00144.35
05625,S,20230101,001323.22,00264.65,00264.65
05626,S,20230101,001767.45,00353.49,00353.49
05627,J1,20230101,007690.57,01538.12,01538.12
05661,S,20230101,000249.73,00049.95,00049.95
05671,S,20230101,000050.14,00010.03,00010.03
05672,S,20230101,000157.25,00031.45,00031.45
05673,S,20230101,000324.11,00064.83,00064.83
05674,S,20230101,000776.51,00155.31,00155.31
05691,S,20230101,000042.37,00008.48,00008.48
05692,S,20230101,000067.47,00013.50,00013.50
05693,S,20230101,000206.57,00041.32,00041.32
05694,S,20230101,000332.62,00066.53,00066.53
05721,S,20230101,000145.43,00029.09,00029.09
05722,S,20230101,000280.06,00056.02,00056.02
05723,S,20230101,000483.43,00096.69,00096.69
05724,S,20230101,000934.38,00186.88,00186.88
05731,S,20230101,000024.96,00005.00,00005.00
05732,S,20230101,000033.96,00006.80,00006.80
05733,S,20230101,000057.48,00011.50,00011.50
05734,S,20230101,000116.11,00023.23,00023.23
05735,S,20230101,000377.57,00075.52,00075.52
05741,S,20230101,000035.00,00007.00,00007.00
05742,S,20230101,000099.81,00019.97,00019.97
05743,S,20230101,000276.65,00055.33,00055.33
05771,S,20230101,000120.07,00024.02,00024.02
05781,S,20230101,000588.14,00117.63,00117.63
05791,S,20230101,000191.50,00038.30,00038.30
05801,S,20230101,000556.72,00111.35,00111.35
05811,S,20230101,000024.98,00005.00,00005.00
05821,S,20230101,000029.68,00005.94,00005.94
05822,S,20230101,000075.85,00015.17,00015.17
05823,S,20230101,000145.70,00029.14,00029.14
05853,P,20230101,000142.70,00028.54,00028.54
05863,P,20230101,000268.22,00053.65,00053.65
05871,S,20230101,001722.43,00344.49,00344.49
05881,J1,20230101,012241.93,02448.39,02448.39
07043,K,20230101,000034.86,00006.98,00006.98
07046,K,20230101,000102.24,00020.45,00020.45
07048,K,20230101,000088.03,00017.61,00017.61
07308,K,20230101,000390.60,00078.13,00078.13
08004,S,20230101,000302.65,00060.53,00060.53
08005,S,20230101,000227.67,00045.54,00045.54
08006,S,20230101,000434.16,00086.84,00086.84
08007,S,20230101,000527.17,00105.44,00105.44
08008,S,20230101,000845.72,00169.15,00169.15
08010,S,20230101,000268.22,00053.65,00053.65
08011,J2,20230101,002439.02,00487.81,00487.81
09002,K,20230101,000143.65,00028.74,00028.74
09003,K,20230101,000339.68,00067.94,00067.94
09004,G,20230101,000011.99,00002.40,00002.40
09005,K,20230101,002540.79,00508.16,00508.16
09006,K,20230101,000233.75,00046.76,00046.76
09007,K,20230101,000012.63,00002.53,00002.53
09008,G,20230101,000017.88,00003.58,00003.58
09009,G,20230101,004774.05,00954.82,00954.82
09010,G,20230101,000031.52,00006.31,00006.31
09011,K,20230101,000160.00,00032.00,00032.00
09012,K,20230101,000015.91,00003.19,00003.19
09013,G,20230101,000015.81,00003.17,00003.17
09016,K,20230101,003152.38,00630.48,00630.48
09017,G,20230101,000235.95,00047.19,00047.19
09018,K,20230101,000012.48,00002.50,00002.50
09020,K,20230101,000000.57,00000.12,00000.12
09021,K,20230101,000000.57,00000.12,00000.12
09022,K,20230101,000002.10,00000.42,00000.42
09023,K,20230101,000002.10,00000.42,00000.42
09024,K,20230101,000010.30,00002.06,00002.06
09025,K,20230101,000162.01,00032.41,00032.41
09026,K,20230101,000010.96,00002.20,00002.20
09027,K,20230101,000002.68,00000.54,00000.54
09028,K,20230101,002477.62,00495.53,00495.53
09029,K,20230101,000080.11,00016.03,00016.03
09030,K,20230101,000083.74,00016.75,00016.75
09032,K,20230101,000185.92,00037.19,00037.19
09033,K,20230101,000629.78,00125.96,00125.96
09034,K,20230101,000015.06,00003.02,00003.02
09035,K,20230101,434958.03,86991.61,86991.61
09036,K,20230101,000045.47,00009.10,00009.10
09037,K,20230101,000005.25,00001.05,00001.05
09038,K,20230101,000355.52,00071.11,00071.11
09039,K,20230101,000037.81,00007.57,00007.57
09040,K,20230101,003870.32,00774.07,00774.07
09041,K,20230101,000001.44,00000.29,00000.29
09042,K,20230101,000173.78,00034.76,00034.76
09043,K,20230101,000001.43,00000.29,00000.29
09044,K,20230101,000238.14,00047.63,00047.63
09045,K,20230101,000542.88,00108.58,00108.58
09046,K,20230101,000001.41,00000.29,00000.29
09047,K,20230101,000012.60,00002.52,00002.52
09048,G,20230101,000076.17,00015.24,00015.24
09049,G,20230101,000000.39,00000.00,00000.00
09050,G,20230101,000088.75,00017.76,00017.76
09051,G,20230101,000060.38,00012.08,00012.08
09053,G,20230101,000415.52,00000.00,00000.00
09054,G,20230101,000225.25,00045.05,00045.05
09055,G,20230101,000848.00,00000.00,00000.00
09057,G,20230101,000180.38,00036.08,00036.08
09058,K,20230101,001311.75,00262.35,00262.35
09059,K,20230101,000001.80,00000.37,00000.37
09065,K,20230101,000001.38,00000.28,00000.28
09067,K,20230101,000282.28,00056.46,00056.46
09068,K,20230101,000000.01,00000.00,00000.00
09069,K,20230101,000045.86,00009.18,00009.18
09070,K,20230101,002934.98,00587.00,00587.00
09071,K,20230101,000003.24,00000.65,00000.65
09073,K,20230101,001825.83,00365.17,00365.17
09074,K,20230101,000015.16,00003.04,00003.04
09075,K,20230101,000001.34,00000.27,00000.27
09078,K,20230101,000001.79,00000.36,00000.36
09079,K,20230101,000008.09,00001.62,00001.62
09080,K,20230101,000105.60,00021.12,00021.12
09087,K,20230101,000002.93,00000.59,00000.59
09088,K,20230101,000013.88,00002.78,00002.78
09094,K,20230101,000167.36,00033.48,00033.48
09095,K,20230101,000001.02,00000.21,00000.21
09097,K,20230101,000008.06,00001.62,00001.62
09099,K,20230101,000467.06,00093.42,00093.42
