apc,statusIndicator,effectiveDate,paymentRate,nationalCoinsurance,minimumCoinsurance
01491,S,20220101,000005.00,00001.00,00001.00
01492,S,20220101,000015.50,00003.10,00003.10
01493,S,20220101,000025.50,00005.10,00005.10
01494,S,20220101,000035.50,00007.10,00007.10
01495,S,20220101,000045.50,00009.10,00009.10
01496,T,20220101,000005.00,00001.00,00001.00
01497,T,20220101,000015.50,00003.10,00003.10
01498,T,20220101,000025.50,00005.10,00005.10
01499,T,20220101,000035.50,00007.10,00007.10
01500,T,20220101,000045.50,00009.10,00009.10
01502,S,20220101,000075.50,00015.10,00015.10
01503,S,20220101,000150.50,00030.10,00030.10
01504,S,20220101,000250.50,00050.10,00050.10
01505,S,20220101,000350.50,00070.10,00070.10
01506,S,20220101,000450.50,00090.10,00090.10
01507,S,20220101,000550.50,00110.10,00110.10
01508,S,20220101,000650.50,00130.10,00130.10
01509,S,20220101,000750.50,00150.10,00150.10
01510,S,20220101,000850.50,00170.10,00170.10
01511,S,20220101,000950.50,00190.10,00190.10
01512,S,20220101,001050.50,00210.10,00210.10
01513,S,20220101,001150.50,00230.10,00230.10
01514,S,20220101,001250.50,00250.10,00250.10
01515,S,20220101,001350.50,00270.10,00270.10
01516,S,20220101,001450.50,00290.10,00290.10
01517,S,20220101,001550.50,00310.10,00310.10
01518,S,20220101,001650.50,00330.10,00330.10
01519,S,20220101,001750.50,00350.10,00350.10
01520,S,20220101,001850.50,00370.10,00370.10
01521,S,20220101,001950.50,00390.10,00390.10
01522,S,20220101,002250.50,00450.10,00450.10
01523,S,20220101,002750.50,00550.10,00550.10
01524,S,20220101,003250.50,00650.10,00650.10
01525,S,20220101,003750.50,00750.10,00750.10
01526,S,20220101,004250.50,00850.10,00850.10
01527,S,20220101,004750.50,00950.10,00950.10
01528,S,20220101,005250.50,01050.10,01050.10
01529,S,20220101,005750.50,01150.10,01150.10
01530,S,20220101,006250.50,01250.10,01250.10
01531,S,20220101,006750.50,01350.10,01350.10
01532,S,20220101,007250.50,01450.10,01450.10
01533,S,20220101,007750.50,01550.10,01550.10
01534,S,20220101,008250.50,01650.10,01650.10
01535,S,20220101,008750.50,01750.10,01750.10
01536,S,20220101,009250.50,01850.10,01850.10
01537,S,20220101,009750.50,01950.10,01950.10
01539,T,20220101,000075.50,00015.10,00015.10
01540,T,20220101,000150.50,00030.10,00030.10
01541,T,20220101,000250.50,00050.10,00050.10
01542,T,20220101,000350.50,00070.10,00070.10
01543,T,20220101,000450.50,00090.10,00090.10
01544,T,20220101,000550.50,00110.10,00110.10
01545,T,20220101,000650.50,00130.10,00130.10
01546,T,20220101,000750.50,00150.10,00150.10
01547,T,20220101,000850.50,00170.10,00170.10
01548,T,20220101,000950.50,00190.10,00190.10
01549,T,20220101,001050.50,00210.10,00210.10
01550,T,20220101,001150.50,00230.10,00230.10
01551,T,20220101,001250.50,00250.10,00250.10
01552,T,20220101,001350.50,00270.10,00270.10
01553,T,20220101,001450.50,00290.10,00290.10
01554,T,20220101,001550.50,00310.10,00310.10
01555,T,20220101,001650.50,00330.10,00330.10
01556,T,20220101,001750.50,00350.10,00350.10
01557,T,20220101,001850.50,00370.10,00370.10
01558,T,20220101,001950.50,00390.10,00390.10
01559,T,20220101,002250.50,00450.10,00450.10
01560,T,20220101,002750.50,00550.10,00550.10
01561,T,20220101,003250.50,00650.10,00650.10
01562,T,20220101,003750.50,00750.10,00750.10
01563,T,20220101,004250.50,00850.10,00850.10
01564,T,20220101,004750.50,00950.10,00950.10
01565,T,20220101,005250.50,01050.10,01050.10
01566,T,20220101,005750.50,01150.10,01150.10
01567,T,20220101,006250.50,01250.10,01250.10
01568,T,20220101,006750.50,01350.10,01350.10
01569,T,20220101,007250.50,01450.10,01450.10
01570,T,20220101,007750.50,01550.10,01550.10
01571,T,20220101,008250.50,01650.10,01650.10
01572,T,20220101,008750.50,01750.10,01750.10
01573,T,20220101,009250.50,01850.10,01850.10
01574,T,20220101,009750.50,01950.10,01950.10
01575,S,20220101,012500.50,02500.10,02500.10
01576,S,20220101,017500.50,03500.10,03500.10
01577,S,20220101,022500.50,04500.10,04500.10
01578,S,20220101,027500.50,05500.10,05500.10
01579,S,20220101,035000.50,07000.10,07000.10
01580,S,20220101,045000.50,09000.10,09000.10
01581,S,20220101,055000.50,11000.10,11000.10
01582,S,20220101,065000.50,13000.10,13000.10
01583,S,20220101,075000.50,15000.10,15000.10
01584,S,20220101,085000.50,17000.10,17000.10
01585,S,20220101,095000.50,19000.10,19000.10
01589,T,20220101,012500.50,02500.10,02500.10
01590,T,20220101,017500.50,03500.10,03500.10
01591,T,20220101,022500.50,04500.10,04500.10
01592,T,20220101,027500.50,05500.10,05500.10
01593,T,20220101,035000.50,07000.10,07000.10
01594,T,20220101,045000.50,09000.10,09000.10
01595,T,20220101,055000.50,11000.10,11000.10
01596,T,20220101,065000.50,13000.10,13000.10
01597,T,20220101,075000.50,15000.10,15000.10
01598,T,20220101,085000.50,17000.10,17000.10
01599,T,20220101,095000.50,19000.10,19000.10
01608,K,20220101,000790.78,00158.16,00158.16
01609,K,20220101,000031.42,00006.29,00006.29
01613,K,20220101,000089.81,00017.97,00017.97
01630,K,20220101,000130.31,00026.07,00026.07
01643,K,20220101,059793.85,11958.77,11958.77
01656,K,20220101,000002.15,00000.44,00000.44
01658,K,20220101,000042.77,00008.56,00008.56
01660,K,20220101,000023.63,00004.73,00004.73
01662,K,20220101,000001.60,00000.32,00000.32
01670,K,20220101,000441.70,00088.35,00088.35
01675,K,20220101,000458.34,00091.67,00091.67
01683,K,20220101,004013.08,00802.62,00802.62
01684,K,20220101,000009.67,00001.94,00001.94
01685,K,20220101,000003.15,00000.64,00000.64
01686,K,20220101,000008.15,00001.64,00001.64
01687,K,20220101,004128.19,00825.64,00825.64
01688,K,20220101,000444.10,00088.82,00088.82
01689,K,20220101,000005.98,00001.20,00001.20
01690,K,20220101,000026.64,00005.33,00005.33
01694,K,20220101,000008.69,00001.74,00001.74
01696,K,20220101,000023.93,00004.79,00004.79
01700,K,20220101,000034.78,00006.96,00006.96
01701,K,20220101,000059.68,00011.94,00011.94
01704,K,20220101,000001.26,00000.26,00000.26
01705,K,20220101,000002.33,00000.47,00000.47
01709,K,20220101,000000.93,00000.19,00000.19
01710,K,20220101,000053.15,00010.63,00010.63
01711,K,20220101,005166.29,01033.26,01033.26
01712,K,20220101,000014.08,00002.82,00002.82
01745,K,20220101,000145.65,00029.14,00029.14
01746,K,20220101,000015.87,00003.18,00003.18
01747,K,20220101,000762.80,00152.56,00152.56
01748,K,20220101,000000.46,00000.10,00000.10
01761,K,20220101,000001.75,00000.35,00000.35
01809,K,20220101,002086.32,00417.27,00417.27
01822,K,20220101,000000.32,00000.07,00000.07
01823,K,20220101,000015.89,00003.18,00003.18
01824,K,20220101,000003.51,00000.71,00000.71
01825,K,20220101,000092.39,00018.48,00018.48
01826,K,20220101,000015.16,00003.04,00003.04
01827,K,20220101,000003.19,00000.64,00000.64
01829,K,20220101,000014.95,00002.99,00002.99
01832,K,20220101,000637.11,00127.43,00127.43
01844,K,20220101,000001.92,00000.39,00000.39
01846,K,20220101,000001.24,00000.25,00000.25
01847,K,20220101,000041.19,00008.24,00008.24
01848,K,20220101,000156.84,00031.37,00031.37
01849,K,20220101,000072.86,00014.58,00014.58
01850,K,20220101,000044.13,00008.83,00008.83
01851,K,20220101,000441.31,00088.27,00088.27
01852,K,20220101,002293.85,00458.77,00458.77
01853,K,20220101,000002.00,00000.41,00000.41
01856,K,20220101,000001.51,00000.31,00000.31
01857,K,20220101,000008.20,00001.64,00001.64
01859,K,20220101,000001.20,00000.25,00000.25
01861,K,20220101,000019.65,00003.93,00003.93
01862,K,20220101,000002.18,00000.44,00000.44
01901,S,20220101,107500.50,21500.10,21500.10
01902,T,20220101,107500.50,21500.10,21500.10
01903,S,20220101,122500.50,24500.10,24500.10
01904,T,20220101,122500.50,24500.10,24500.10
01905,S,20220101,137500.50,27500.10,27500.10
01906,T,20220101,137500.50,27500.10,27500.10
01907,S,20220101,152500.50,30500.10,30500.10
01908,T,20220101,152500.50,30500.10,30500.10
02024,H,20220101,000000.00,00000.00,00000.00
02025,H,20220101,000000.00,00000.00,00000.00
02026,H,20220101,000000.00,00000.00,00000.00
02027,H,20220101,000000.00,00000.00,00000.00
02028,H,20220101,000000.00,00000.00,00000.00
02029,H,20220101,000000.00,00000.00,00000.00
02030,H,20220101,000000.00,00000.00,00000.00
02031,H,20220101,000000.00,00000.00,00000.00
02032,H,20220101,000000.00,00000.00,00000.00
02033,H,20220101,000000.00,00000.00,00000.00
02034,H,20220101,000000.00,00000.00,00000.00
02035,H,20220101,000000.00,00000.00,00000.00
02036,H,20220101,000000.00,00000.00,00000.00
02037,H,20221001,000000.00,00000.00,00000.00
02616,U,20220101,017763.21,03552.65,03552.65
02632,U,20220101,000040.37,00008.08,00008.08
02634,U,20220101,000151.20,00030.24,00030.24
02635,U,20220101,000045.62,00009.13,00009.13
02636,U,20220101,000052.57,00010.52,00010.52
02638,U,20220101,000038.19,00007.64,00007.64
02639,U,20220101,000034.82,00006.97,00006.97
02640,U,20220101,000089.59,00017.92,00017.92
02641,U,20220101,000070.95,00014.19,00014.19
02642,U,20220101,000073.37,00014.68,00014.68
02643,U,20220101,000082.03,00016.41,00016.41
02645,U,20220101,000616.61,00123.33,00123.33
02646,U,20220101,000341.72,00068.35,00068.35
02647,U,20220101,000205.82,00041.17,00041.17
02648,U,20220101,000004.69,00000.94,00000.94
02698,U,20220101,000038.19,00007.64,00007.64
02699,U,20220101,000034.82,00006.97,00006.97
02731,K,20220101,000065.49,00013.10,00013.10
02770,K,20220101,000444.67,00088.94,00088.94
02993,H,20220101,000000.00,00000.00,00000.00
04001,S,20220101,000154.24,00030.85,00030.85
04002,S,20220101,000055.64,00011.13,00011.13
04003,S,20220101,000153.18,00030.64,00030.64
04004,S,20220101,000137.68,00027.54,00027.54
04005,S,20220101,000137.68,00027.54,00027.54
04006,S,20220101,000137.68,00027.54,00027.54
04007,S,20220101,000253.55,00050.71,00050.71
04008,S,20220101,000189.45,00037.89,00037.89
04009,S,20220101,000189.10,00037.82,00037.82
04010,S,20220101,000188.04,00037.61,00037.61
04011,S,20220101,000251.08,00050.22,00050.22
04012,S,20220101,000250.73,00050.15,00050.15
04013,S,20220101,000251.44,00050.29,00050.29
04014,S,20220101,000250.03,00050.01,00050.01
04015,S,20220101,000381.73,00076.35,00076.35
04016,S,20220101,000380.32,00076.07,00076.07
04017,S,20220101,008758.79,01751.76,01751.76
04018,S,20220101,007034.53,01406.91,01406.91
04019,S,20220101,003149.69,00629.94,00629.94
04020,S,20220101,005063.98,01012.80,01012.80
04021,S,20220101,005158.49,01031.70,01031.70
04022,S,20220101,007047.38,01409.48,01409.48
04023,S,20220101,007717.44,01543.49,01543.49
04024,S,20220101,006323.36,01264.67,01264.67
04025,S,20220101,009111.74,01822.35,01822.35
04026,S,20220101,006238.96,01247.79,01247.79
04027,S,20220101,004119.92,00823.98,00823.98
04028,S,20220101,007064.58,01412.92,01412.92
04029,S,20220101,010550.61,02110.12,02110.12
04030,S,20220101,007616.58,01523.32,01523.32
04031,S,20220101,007388.54,01477.71,01477.71
05012,V,20220101,000121.35,00024.27,00024.27
05021,V,20220101,000074.08,00014.82,00014.82
05022,V,20220101,000134.15,00026.83,00026.83
05023,V,20220101,000236.35,00047.27,00047.27
05024,V,20220101,000371.52,00074.31,00074.31
05025,V,20220101,000533.27,00106.66,00106.66
05031,V,20220101,000072.14,00014.43,00014.43
05032,V,20220101,000097.75,00019.55,00019.55
05033,V,20220101,000184.86,00036.98,00036.98
05034,V,20220101,000233.55,00046.71,00046.71
05035,V,20220101,000325.47,00065.10,00065.10
05041,S,20220101,000760.74,00152.15,00152.15
05045,S,20220101,000972.94,00194.59,00194.59
05051,T,20220101,000183.40,00036.68,00036.68
05052,T,20220101,000353.00,00070.60,00070.60
05053,T,20220101,000534.89,00106.98,00106.98
05054,T,20220101,001749.26,00349.86,00349.86
05055,T,20220101,003596.22,00719.25,00719.25
05061,S,20220101,000121.80,00024.36,00024.36
05071,T,20220101,000635.54,00127.11,00127.11
05072,J1,20220101,001436.99,00287.40,00287.40
05073,J1,20220101,002421.55,00484.31,00484.31
05091,J1,20220101,003225.00,00645.00,00645.00
05092,J1,20220101,005652.10,01130.42,01130.42
05093,J1,20220101,009106.41,01821.29,01821.29
05094,J1,20220101,015237.72,03047.55,03047.55
05101,T,20220101,000144.29,00028.86,00028.86
05102,T,20220101,000246.38,00049.28,00049.28
05111,T,20220101,000210.50,00042.10,00042.10
05112,J1,20220101,001422.51,00284.51,00284.51
05113,J1,20220101,002892.28,00578.46,00578.46
05114,J1,20220101,006397.05,01279.41,01279.41
05115,J1,20220101,012593.29,02518.66,02518.66
05116,J1,20220101,016513.36,03302.68,03302.68
05151,T,20220101,000168.12,00033.63,00033.63
05152,T,20220101,000383.88,00076.78,00076.78
05153,J1,20220101,001528.00,00305.60,00305.60
05154,J1,20220101,003163.58,00632.72,00632.72
05155,J1,20220101,005947.48,01189.50,01189.50
05161,T,20220101,000216.07,00043.22,00043.22
05162,T,20220101,000461.90,00092.38,00092.38
05163,J1,20220101,001381.54,00276.31,00276.31
05164,J1,20220101,002793.98,00558.80,00558.80
05165,J1,20220101,005194.27,01038.86,01038.86
05166,J1,20220101,035202.61,07683.79,07040.53
05181,T,20220101,000552.04,00110.41,00110.41
05182,J1,20220101,001436.16,00287.24,00287.24
05183,J1,20220101,002923.63,00584.73,00584.73
05184,J1,20220101,004870.25,00974.05,00974.05
05191,J1,20220101,002961.52,00864.64,00592.31
05192,J1,20220101,005061.89,01012.38,01012.38
05193,J1,20220101,010258.49,02051.70,02051.70
05194,J1,20220101,016402.31,03280.47,03280.47
05200,J1,20220101,029460.00,05892.00,05892.00
05211,J1,20220101,001137.52,00227.51,00227.51
05212,J1,20220101,006207.84,01241.57,01241.57
05213,J1,20220101,021915.58,04383.12,04383.12
05221,T,20220101,003516.82,00703.37,00703.37
05222,J1,20220101,008332.37,01666.48,01666.48
05223,J1,20220101,010619.32,02123.87,02123.87
05224,J1,20220101,019020.79,03804.16,03804.16
05231,J1,20220101,023550.85,04710.17,04710.17
05232,J1,20220101,033547.03,06709.41,06709.41
05241,S,20220101,000405.37,00081.08,00081.08
05242,S,20220101,001393.02,00278.61,00278.61
05243,S,20220101,004130.46,00826.10,00826.10
05244,J1,20220101,041026.98,08205.40,08205.40
05301,T,20220101,000826.39,00165.28,00165.28
05302,J1,20220101,001658.81,00331.77,00331.77
05303,J1,20220101,003135.90,00627.18,00627.18
05311,T,20220101,000810.48,00162.10,00162.10
05312,T,20220101,001059.06,00211.82,00211.82
05313,J1,20220101,002495.04,00499.01,00499.01
05331,J1,20220101,005140.85,01028.17,01028.17
05341,J1,20220101,003249.35,00649.87,00649.87
05361,J1,20220101,005167.69,01033.54,01033.54
05362,J1,20220101,009096.46,01819.30,01819.30
05371,T,20220101,000271.77,00054.36,00054.36
05372,T,20220101,000587.56,00117.52,00117.52
05373,J1,20220101,001828.65,00365.73,00365.73
05374,J1,20220101,003140.04,00628.01,00628.01
05375,J1,20220101,004505.89,00901.18,00901.18
05376,J1,20220101,008428.82,01685.77,01685.77
05377,J1,20220101,011729.96,02346.00,02346.00
05378,J1,20220101,018653.03,03730.61,03730.61
05401,S,20220101,000668.91,00133.79,00133.79
05411,T,20220101,000173.99,00034.80,00034.80
05412,T,20220101,000288.04,00057.61,00057.61
05413,T,20220101,000647.47,00129.50,00129.50
05414,J1,20220101,002679.56,00535.92,00535.92
05415,J1,20220101,004503.49,00902.82,00900.70
05416,J1,20220101,006933.22,01405.70,01386.65
05431,J1,20220101,001793.31,00358.67,00358.67
05432,J1,20220101,005823.95,01164.79,01164.79
05441,T,20220101,000266.83,00053.37,00053.37
05442,T,20220101,000648.52,00129.71,00129.71
05443,T,20220101,000840.73,00168.15,00168.15
05461,J1,20220101,003345.73,00669.15,00669.15
05462,J1,20220101,006295.45,01259.09,01259.09
05463,J1,20220101,011483.38,02296.68,02296.68
05464,J1,20220101,020912.55,04182.51,04182.51
05465,J1,20220101,030063.48,06012.70,06012.70
05471,J1,20220101,017405.31,03481.07,03481.07
05481,T,20220101,000513.98,00102.80,00102.80
05491,J1,20220101,002120.86,00424.18,00424.18
05492,J1,20220101,003999.59,00799.92,00799.92
05493,J1,20220101,007494.26,01498.86,01498.86
05494,J1,20220101,017054.97,03411.00,03411.00
05495,J1,20220101,024166.29,04833.26,04833.26
05501,T,20220101,000267.16,00053.44,00053.44
05502,T,20220101,000827.06,00165.42,00165.42
05503,J1,20220101,002043.70,00408.74,00408.74
05504,J1,20220101,003376.68,00675.34,00675.34
05521,S,20220101,000082.61,00016.53,00016.53
05522,S,20220101,000111.19,00022.24,00022.24
05523,S,20220101,000235.00,00047.00,00047.00
05524,S,20220101,000493.48,00098.70,00098.70
05571,S,20220101,000182.43,00036.49,00036.49
05572,S,20220101,000376.09,00075.22,00075.22
05573,S,20220101,000730.67,00146.14,00146.14
05591,S,20220101,000384.99,00077.00,00077.00
05592,S,20220101,000499.78,00099.96,00099.96
05593,S,20220101,001334.62,00266.93,00266.93
05594,S,20220101,001511.56,00302.32,00302.32
05611,S,20220101,000129.59,00032.03,00025.92
05612,S,20220101,000345.85,00069.17,00069.17
05613,S,20220101,001289.67,00257.94,00257.94
05621,S,20220101,000122.34,00024.47,00024.47
05622,S,20220101,000246.87,00049.38,00049.38
05623,S,20220101,000554.12,00110.83,00110.83
05624,S,20220101,000724.50,00144.90,00144.90
05625,S,20220101,001321.12,00264.23,00264.23
05626,S,20220101,001771.28,00354.26,00354.26
05627,J1,20220101,007942.98,01588.60,01588.60
05661,S,20220101,000258.42,00051.69,00051.69
05671,S,20220101,000050.75,00010.15,00010.15
05672,S,20220101,000152.32,00030.47,00030.47
05673,S,20220101,000297.45,00059.49,00059.49
05674,S,20220101,000669.29,00133.86,00133.86
05691,S,20220101,000040.87,00008.18,00008.18
05692,S,20220101,000063.32,00012.67,00012.67
05693,S,20220101,000208.93,00041.79,00041.79
05694,S,20220101,000325.64,00065.13,00065.13
05721,S,20220101,000142.59,00028.52,00028.52
05722,S,20220101,000270.29,00054.06,00054.06
05723,S,20220101,000498.53,00099.71,00099.71
05724,S,20220101,000939.61,00187.93,00187.93
05731,S,20220101,000025.23,00005.05,00005.05
05732,S,20220101,000034.57,00006.92,00006.92
05733,S,20220101,000056.85,00011.37,00011.37
05734,S,20220101,000115.16,00023.04,00023.04
05735,S,20220101,000277.18,00055.44,00055.44
05741,S,20220101,000038.03,00007.61,00007.61
05742,S,20220101,000102.53,00020.51,00020.51
05743,S,20220101,000278.86,00055.78,00055.78
05771,S,20220101,000118.55,00023.71,00023.71
05781,S,20220101,000573.73,00114.75,00114.75
05791,S,20220101,000191.97,00038.40,00038.40
05801,S,20220101,000497.54,00099.51,00099.51
05811,S,20220101,000027.24,00005.45,00005.45
05821,S,20220101,000026.84,00005.37,00005.37
05822,S,20220101,000076.42,00015.29,00015.29
05823,S,20220101,000136.65,00027.33,00027.33
05853,P,20220101,000142.70,00028.54,00028.54
05863,P,20220101,000265.97,00053.20,00053.20
05871,S,20220101,001416.62,00283.33,00283.33
05881,J1,20220101,012365.73,02473.15,02473.15
07000,K,20220101,001135.69,00227.14,00227.14
07035,K,20220101,002645.71,00529.15,00529.15
07041,K,20220101,000003.83,00000.77,00000.77
07043,K,20220101,000039.53,00007.91,00007.91
07046,K,20220101,000234.03,00046.81,00046.81
07048,K,20220101,000087.75,00017.55,00017.55
07308,K,20220101,000392.48,00078.50,00078.50
08004,S,20220101,000304.64,00060.93,00060.93
08005,S,20220101,000229.05,00045.81,00045.81
08006,S,20220101,000444.56,00088.92,00088.92
08007,S,20220101,000533.88,00106.78,00106.78
08008,S,20220101,000861.16,00172.24,00172.24
08010,S,20220101,000265.97,00053.20,00053.20
08011,J2,20220101,002331.90,00466.38,00466.38
09002,K,20220101,000134.74,00026.95,00026.95
09003,K,20220101,001185.67,00237.14,00237.14
09005,K,20220101,002506.51,00501.31,00501.31
09006,K,20220101,000219.33,00043.87,00043.87
09012,K,20220101,000013.11,00002.63,00002.63
09016,K,20220101,003120.11,00624.03,00624.03
09018,K,20220101,000012.05,00002.42,00002.42
09024,K,20220101,000009.50,00001.91,00001.91
09028,K,20220101,002371.62,00474.33,00474.33
09029,K,20220101,000082.56,00016.52,00016.52
09030,K,20220101,000080.96,00016.20,00016.20
09032,K,20220101,000177.43,00035.49,00035.49
09033,K,20220101,000563.76,00112.76,00112.76
09034,K,20220101,000014.50,00002.90,00002.90
09035,K,20220101,395380.00,79076.00,79076.00
09036,K,20220101,000038.79,00007.76,00007.76
09038,K,20220101,000341.46,00068.30,00068.30
09042,K,20220101,000171.74,00034.35,00034.35
09043,K,20220101,000001.36,00000.28,00000.28
09044,K,20220101,000205.06,00041.02,00041.02
09058,K,20220101,001311.75,00262.35,00262.35
09059,K,20220101,000001.85,00000.38,00000.38
09063,K,20220101,000151.41,00030.29,00030.29
09065,K,20220101,000001.20,00000.25,00000.25
09067,K,20220101,000274.33,00054.87,00054.87
09069,K,20220101,000040.22,00008.05,00008.05
09070,K,20220101,002953.71,00590.75,00590.75
09071,K,20220101,000003.23,00000.65,00000.65
09073,K,20220101,001796.80,00359.36,00359.36
09074,K,20220101,000016.82,00003.37,00003.37
09075,K,20220101,000001.24,00000.25,00000.25
09077,K,20220101,000001.51,00000.31,00000.31
09078,K,20220101,000001.63,00000.33,00000.33
09079,K,20220101,000016.92,00003.39,00003.39
09088,K,20220101,000011.79,00002.36,00002.36
09093,K,20220101,000115.40,00023.08,00023.08
09094,K,20220101,000257.37,00051.48,00051.48
09095,K,20220101,000002.49,00000.50,00000.50
09097,K,20220101,000008.66,00001.74,00001.74
09099,K,20220101,000571.22,00114.25,00114.25
09104,K,20220101,000837.42,00167.49,00167.49
09108,K,20220101,001837.25,00367.45,00367.45
09120,K,20220101,000015.98,00003.20,00003.20
09122,K,20220101,000379.90,00075.99,00075.99
09125,K,20220101,000011.04,00002.21,00002.21
09126,K,20220101,000023.24,00004.65,00004.65
09130,K,20220101,000070.49,00014.10,00014.10
09131,K,20220101,000034.18,00006.84,00006.84
09132,K,20220101,000001.99,00000.40,00000.40
